Time,Noisy current,Channels
7.59115,2.09795,0
7.59125,3.52156,0
7.59135,3.14692,0
7.59145,2.97209,0
7.59155,2.19785,0
7.59165,2.82224,0
7.59175,3.2718,0
7.59185,2.54751,0
7.59195,3.44663,0
7.59205,2.048,0
7.59215,2.32273,0
7.59225,2.79726,0
7.59235,2.82224,0
7.59245,2.84722,0
7.59255,2.44761,0
7.59265,2.57248,0
7.59275,2.54751,0
7.59284,2.54751,0
7.59295,3.24683,0
7.59304,2.94712,0
7.59314,2.69736,0
7.59324,4.62048,0
7.59334,4.07102,0
7.59344,3.97112,0
7.59354,3.67141,0
7.59364,3.19687,0
7.59374,2.94712,0
7.59384,2.97209,0
7.59394,1.84819,0
7.59404,3.24683,0
7.59414,1.29873,0
7.59424,2.59746,0
7.59434,2.44761,0
7.59444,3.22185,0
7.59454,3.34673,0
7.59464,2.69736,0
7.59474,3.2718,0
7.59483,2.57248,0
7.59493,0.87415,0
7.59503,3.072,0
7.59513,3.072,0
7.59523,3.22185,0
7.59533,1.44858,0
7.59543,2.02302,0
7.59553,1.69834,0
7.59563,1.99805,0
7.59573,4.22087,0
7.59583,3.59648,0
7.59593,2.64741,0
7.59603,4.69541,0
7.59613,4.44565,0
7.59623,3.44663,0
7.59633,3.74634,0
7.59643,2.74731,0
7.59653,4.42068,0
7.59663,2.79726,0
7.59673,3.47161,0
7.59682,3.99609,0
7.59692,2.72234,0
7.59702,2.87219,0
7.59712,3.32175,0
7.59722,2.77229,0
7.59732,3.62146,0
7.59742,3.3717,0
7.59752,1.74829,0
7.59762,3.42165,0
7.59772,4.49561,0
7.59782,4.32078,0
7.59792,4.3957,0
7.59802,3.84624,0
7.59812,4.17092,0
7.59822,4.67043,0
7.59832,4.32078,0
7.59842,4.52058,0
7.59852,3.59648,0
7.59862,4.37073,0
7.59872,4.42068,0
7.59882,4.04604,0
7.59891,3.47161,0
7.59901,2.89717,0
7.59911,2.87219,0
7.59921,4.07102,0
7.59931,4.59551,0
7.59941,3.3717,0
7.59951,4.94517,0
7.59961,3.62146,0
7.59971,2.3477,0
7.59981,3.84624,0
7.59991,3.97112,0
7.60001,3.82126,0
7.60011,2.3477,0
7.60021,4.2958,0
7.60031,3.57151,0
7.60041,3.47161,0
7.60051,2.52253,0
7.60061,3.64643,0
7.60071,2.47258,0
7.60081,3.94614,0
7.6009,1.84819,0
7.601,3.62146,0
7.6011,2.72234,0
7.6012,3.79629,0
7.6013,2.22283,0
7.6014,4.14595,0
7.6015,2.27278,0
7.6016,3.79629,0
7.6017,3.44663,0
7.6018,3.52156,0
7.6019,2.89717,0
7.602,2.02302,0
7.6021,3.99609,0
7.6022,3.97112,0
7.6023,4.27083,0
7.6024,3.34673,0
7.6025,3.19687,0
7.6026,2.59746,0
7.60269,2.59746,0
7.6028,2.99707,0
7.6029,2.72234,0
7.60299,1.89814,0
7.60309,2.09795,0
7.60319,2.59746,0
7.60329,2.02302,0
7.60339,2.42263,0
7.60349,2.42263,0
7.60359,2.19785,0
7.60369,3.14692,0
7.60379,4.22087,0
7.60389,2.09795,0
7.60399,3.42165,0
7.60409,2.44761,0
7.60419,3.79629,0
7.60429,3.57151,0
7.60439,3.32175,0
7.60449,3.44663,0
7.60459,2.72234,0
7.60469,2.048,0
7.60478,3.77131,0
7.60489,2.97209,0
7.60498,2.67239,0
7.60508,2.67239,0
7.60518,2.94712,0
7.60528,2.59746,0
7.60538,4.27083,0
7.60548,3.72136,0
7.60558,2.92214,0
7.60568,1.97307,0
7.60578,2.89717,0
7.60588,2.3477,0
7.60598,4.07102,0
7.60608,3.24683,0
7.60618,2.2478,0
7.60628,2.54751,0
7.60638,2.32273,0
7.60648,1.24878,0
7.60658,2.74731,0
7.60668,2.89717,0
7.60677,1.27376,0
7.60687,1.92312,0
7.60697,3.49658,0
7.60707,2.74731,0
7.60717,1.84819,0
7.60727,2.27278,0
7.60737,3.47161,0
7.60747,3.02205,0
7.60757,3.74634,0
7.60767,3.54653,0
7.60777,2.49756,0
7.60787,2.32273,0
7.60797,2.29775,0
7.60807,3.29678,0
7.60817,3.22185,0
7.60827,2.3477,0
7.60837,4.49561,0
7.60847,1.62341,0
7.60857,2.54751,0
7.60867,2.59746,0
7.60877,1.99805,0
7.60886,2.54751,0
7.60896,2.84722,0
7.60906,1.72331,0
7.60916,2.72234,0
7.60926,1.44858,0
7.60936,3.072,0
7.60946,1.94809,0
7.60956,2.84722,0
7.60966,3.1719,0
7.60976,2.07297,0
7.60986,4.17092,0
7.60996,3.84624,0
7.61006,1.47356,0
7.61016,2.29775,0
7.61026,1.57346,0
7.61036,2.42263,0
7.61046,3.29678,0
7.61056,4.096,0
7.61066,2.89717,0
7.61076,3.09697,0
7.61085,2.12293,0
7.61095,3.67141,0
7.61105,1.97307,0
7.61115,2.89717,0
7.61125,3.19687,0
7.61135,2.99707,0
7.61145,1.74829,0
7.61155,1.47356,0
7.61165,2.62244,0
7.61175,1.99805,0
7.61185,3.97112,0
7.61195,1.42361,0
7.61205,3.22185,0
7.61215,2.67239,0
7.61225,2.54751,0
7.61235,3.44663,0
7.61245,2.52253,0
7.61255,2.62244,0
7.61265,3.87121,0
7.61275,1.89814,0
7.61284,3.97112,0
7.61294,2.99707,0
7.61304,2.3477,0
7.61314,3.12195,0
7.61324,2.94712,0
7.61334,3.99609,0
7.61344,2.94712,0
7.61354,3.69639,0
7.61364,2.99707,0
7.61374,3.3717,0
7.61384,2.47258,0
7.61394,2.62244,0
7.61404,2.3477,0
7.61414,2.99707,0
7.61424,3.44663,0
7.61434,1.89814,0
7.61444,1.32371,0
7.61454,2.2478,0
7.61463,2.3477,0
7.61473,3.89619,0
7.61484,2.42263,0
7.61493,2.02302,0
7.61503,2.94712,0
7.61513,3.72136,0
7.61523,3.2718,0
7.61533,3.62146,0
7.61543,1.87317,0
7.61553,3.39668,0
7.61563,2.97209,0
7.61573,3.19687,0
7.61583,3.84624,0
7.61593,2.07297,0
7.61603,3.89619,0
7.61613,3.82126,0
7.61623,3.54653,0
7.61633,2.47258,0
7.61643,3.59648,0
7.61653,2.29775,0
7.61663,3.19687,0
7.61672,1.17385,0
7.61683,4.27083,0
7.61692,3.82126,0
7.61702,2.82224,0
7.61712,2.32273,0
7.61722,2.07297,0
7.61732,2.67239,0
7.61742,2.37268,0
7.61752,1.94809,0
7.61762,3.47161,0
7.61772,2.82224,0
7.61782,2.72234,0
7.61792,1.94809,0
7.61802,1.99805,0
7.61812,3.072,0
7.61822,2.02302,0
7.61832,3.2718,0
7.61842,3.3717,0
7.61852,2.57248,0
7.61862,2.89717,0
7.61871,2.62244,0
7.61881,2.54751,0
7.61891,2.94712,0
7.61901,3.57151,0
7.61911,3.02205,0
7.61921,3.34673,0
7.61931,2.79726,0
7.61941,3.47161,0
7.61951,2.59746,0
7.61961,3.32175,0
7.61971,2.42263,0
7.61981,2.72234,0
7.61991,3.59648,0
7.62001,3.74634,0
7.62011,3.12195,0
7.62021,3.09697,0
7.62031,4.42068,0
7.62041,2.72234,0
7.62051,3.2718,0
7.62061,3.64643,0
7.62071,2.54751,0
7.6208,3.77131,0
7.6209,1.57346,0
7.621,4.22087,0
7.6211,2.07297,0
7.6212,3.94614,0
7.6213,4.57053,0
7.6214,3.79629,0
7.6215,2.87219,0
7.6216,2.44761,0
7.6217,4.04604,0
7.6218,2.92214,0
7.6219,4.42068,0
7.622,3.77131,0
7.6221,3.47161,0
7.6222,3.072,0
7.6223,4.22087,0
7.6224,2.62244,0
7.6225,4.94517,0
7.6226,5.14497,0
7.6227,7.41775,0
7.6228,3.14692,0
7.62289,3.14692,0
7.62299,3.02205,0
7.62309,3.1719,0
7.62319,4.34575,0
7.62329,2.84722,0
7.62339,2.59746,0
7.62349,2.29775,0
7.62359,2.64741,0
7.62369,2.99707,0
7.62379,2.17288,0
7.62389,2.72234,0
7.62399,2.84722,0
7.62409,2.82224,0
7.62419,2.97209,0
7.62429,2.44761,0
7.62439,3.14692,0
7.62449,1.54849,0
7.62459,3.12195,0
7.62469,1.64839,0
7.62478,2.99707,0
7.62488,3.74634,0
7.62498,1.32371,0
7.62508,3.92117,0
7.62518,2.49756,0
7.62528,2.52253,0
7.62538,2.47258,0
7.62548,2.87219,0
7.62558,2.99707,0
7.62568,2.62244,0
7.62578,3.47161,0
7.62588,2.44761,0
7.62598,3.42165,0
7.62608,3.72136,0
7.62618,3.57151,0
7.62628,3.39668,0
7.62638,2.77229,0
7.62648,4.17092,0
7.62657,3.77131,0
7.62667,2.3477,0
7.62678,3.14692,0
7.62687,3.57151,0
7.62697,2.67239,0
7.62707,2.048,0
7.62717,3.69639,0
7.62727,1.77327,0
7.62737,0.99902,0
7.62747,3.39668,0
7.62757,3.22185,0
7.62767,3.072,0
7.62777,1.77327,0
7.62787,4.12097,0
7.62797,1.84819,0
7.62807,2.59746,0
7.62817,3.89619,0
7.62827,3.2718,0
7.62837,2.77229,0
7.62847,3.54653,0
7.62857,1.49854,0
7.62866,2.47258,0
7.62876,2.79726,0
7.62886,2.22283,0
7.62896,1.99805,0
7.62906,0.77424,0
7.62916,3.34673,0
7.62926,2.79726,0
7.62936,2.94712,0
7.62946,3.072,0
7.62956,3.1719,0
7.62966,2.92214,0
7.62976,1.69834,0
7.62986,3.49658,0
7.62996,2.74731,0
7.63006,2.74731,0
7.63016,3.59648,0
7.63026,3.92117,0
7.63036,1.87317,0
7.63046,3.29678,0
7.63056,2.39766,0
7.63066,2.62244,0
7.63075,2.54751,0
7.63085,2.07297,0
7.63095,2.99707,0
7.63105,2.39766,0
7.63115,1.17385,0
7.63125,2.37268,0
7.63135,2.57248,0
7.63145,3.77131,0
7.63155,2.3477,0
7.63165,1.84819,0
7.63175,2.29775,0
7.63185,1.49854,0
7.63195,2.07297,0
7.63205,2.2478,0
7.63215,1.07395,0
7.63225,2.87219,0
7.63235,1.42361,0
7.63245,3.24683,0
7.63255,2.54751,0
7.63265,3.19687,0
7.63274,1.09893,0
7.63284,2.87219,0
7.63294,3.19687,0
7.63304,2.09795,0
7.63314,2.3477,0
7.63324,3.2718,0
7.63334,3.19687,0
7.63344,3.02205,0
7.63354,2.12293,0
7.63364,2.82224,0
7.63374,2.79726,0
7.63384,2.47258,0
7.63394,2.87219,0
7.63404,2.42263,0
7.63414,3.62146,0
7.63424,3.19687,0
7.63434,3.3717,0
7.63444,2.97209,0
7.63454,1.99805,0
7.63464,1.64839,0
7.63474,2.048,0
7.63483,2.2478,0
7.63493,2.47258,0
7.63503,2.57248,0
7.63513,0.12488,0
7.63523,3.52156,0
7.63533,3.44663,0
7.63543,3.3717,0
7.63553,3.04702,0
7.63563,3.24683,0
7.63573,4.52058,0
7.63583,3.09697,0
7.63593,4.69541,0
7.63603,3.14692,0
7.63613,2.92214,0
7.63623,1.42361,0
7.63633,3.2718,0
7.63643,3.14692,0
7.63653,2.048,0
7.63663,2.52253,0
7.63672,2.37268,0
7.63682,3.32175,0
7.63692,2.64741,0
7.63702,1.2238,0
7.63712,2.54751,0
7.63722,2.67239,0
7.63732,0.79922,0
7.63742,3.47161,0
7.63752,3.12195,0
7.63762,4.32078,0
7.63772,3.29678,0
7.63782,2.77229,0
7.63792,1.37366,0
7.63802,2.42263,0
7.63812,2.72234,0
7.63822,2.87219,0
7.63832,2.99707,0
7.63842,1.89814,0
7.63851,1.79824,0
7.63861,2.62244,0
7.63872,3.12195,0
7.63881,3.49658,0
7.63891,2.1479,0
7.63901,2.72234,0
7.63911,2.92214,0
7.63921,3.22185,0
7.63931,5.19492,0
7.63941,2.29775,0
7.63951,2.32273,0
7.63961,3.14692,0
7.63971,0.9241,0
7.63981,2.84722,0
7.63991,3.29678,0
7.64001,3.04702,0
7.64011,2.37268,0
7.64021,3.39668,0
7.64031,2.2478,0
7.64041,1.94809,0
7.64051,1.87317,0
7.6406,4.07102,0
7.6407,1.69834,0
7.6408,3.92117,0
7.6409,1.87317,0
7.641,3.64643,0
7.6411,1.94809,0
7.6412,2.2478,0
7.6413,2.87219,0
7.6414,3.52156,0
7.6415,3.2718,0
7.6416,2.37268,0
7.6417,2.94712,0
7.6418,2.09795,0
7.6419,2.62244,0
7.642,2.49756,0
7.6421,3.64643,0
7.6422,3.34673,0
7.6423,2.89717,0
7.6424,2.77229,0
7.6425,2.1479,0
7.6426,3.24683,0
7.64269,3.52156,0
7.64279,1.74829,0
7.64289,3.59648,0
7.64299,3.22185,0
7.64309,2.2478,0
7.64319,3.82126,0
7.64329,3.34673,0
7.64339,2.27278,0
7.64349,2.02302,0
7.64359,2.52253,0
7.64369,3.87121,0
7.64379,2.2478,0
7.64389,3.82126,0
7.64399,2.39766,0
7.64409,2.22283,0
7.64419,3.02205,0
7.64429,2.72234,0
7.64439,2.69736,0
7.64449,2.54751,0
7.64459,2.69736,0
7.64469,3.04702,0
7.64478,2.72234,0
7.64488,3.3717,0
7.64498,3.79629,0
7.64508,3.02205,0
7.64518,3.52156,0
7.64528,2.47258,0
7.64538,3.04702,0
7.64548,2.84722,0
7.64558,2.72234,0
7.64568,3.64643,0
7.64578,2.74731,0
7.64588,2.79726,0
7.64598,1.82322,0
7.64608,3.02205,0
7.64618,3.22185,0
7.64628,1.19883,0
7.64638,2.79726,0
7.64648,2.22283,0
7.64658,2.87219,0
7.64668,1.09893,0
7.64677,3.94614,0
7.64687,2.27278,0
7.64697,2.42263,0
7.64707,2.59746,0
7.64717,3.29678,0
7.64727,2.22283,0
7.64737,2.97209,0
7.64747,2.67239,0
7.64757,1.74829,0
7.64767,1.94809,0
7.64777,2.39766,0
7.64787,2.32273,0
7.64797,2.97209,0
7.64807,3.69639,0
7.64817,2.12293,0
7.64827,1.52351,0
7.64837,1.79824,0
7.64847,3.72136,0
7.64856,2.89717,0
7.64866,2.84722,0
7.64876,1.72331,0
7.64886,4.2958,0
7.64896,2.42263,0
7.64906,3.072,0
7.64916,3.3717,0
7.64926,1.44858,0
7.64936,3.09697,0
7.64946,1.89814,0
7.64956,2.49756,0
7.64966,2.39766,0
7.64976,1.62341,0
7.64986,2.37268,0
7.64996,3.82126,0
7.65006,2.39766,0
7.65016,2.39766,0
7.65026,1.82322,0
7.65036,2.048,0
7.65046,3.47161,0
7.65055,3.1719,0
7.65066,2.37268,0
7.65075,2.37268,0
7.65085,2.52253,0
7.65095,3.82126,0
7.65105,3.59648,0
7.65115,0.77424,0
7.65125,3.24683,0
7.65135,3.97112,0
7.65145,2.77229,0
7.65155,3.24683,0
7.65165,2.02302,0
7.65175,2.49756,0
7.65185,2.47258,0
7.65195,2.49756,0
7.65205,2.22283,0
7.65215,3.19687,0
7.65225,2.09795,0
7.65235,4.44565,0
7.65245,2.84722,0
7.65254,3.02205,0
7.65264,2.17288,0
7.65274,2.29775,0
7.65284,4.02107,0
7.65294,2.59746,0
7.65304,2.2478,0
7.65314,3.19687,0
7.65324,3.29678,0
7.65334,2.97209,0
7.65344,3.14692,0
7.65354,1.24878,0
7.65364,3.32175,0
7.65374,2.94712,0
7.65384,2.92214,0
7.65394,3.3717,0
7.65404,2.19785,0
7.65414,3.02205,0
7.65424,4.14595,0
7.65434,3.22185,0
7.65444,3.64643,0
7.65454,2.29775,0
7.65463,2.52253,0
7.65473,1.54849,0
7.65483,3.89619,0
7.65493,3.02205,0
7.65503,2.74731,0
7.65513,1.69834,0
7.65523,1.67336,0
7.65533,3.09697,0
7.65543,3.072,0
7.65553,2.1479,0
7.65563,4.34575,0
7.65573,2.64741,0
7.65583,2.3477,0
7.65593,2.12293,0
7.65603,3.57151,0
7.65613,4.64546,0
7.65623,1.47356,0
7.65633,2.92214,0
7.65642,3.54653,0
7.65653,1.34868,0
7.65663,2.77229,0
7.65672,3.32175,0
7.65682,2.17288,0
7.65692,3.24683,0
7.65702,2.82224,0
7.65712,2.07297,0
7.65722,2.62244,0
7.65732,2.12293,0
7.65742,2.52253,0
7.65752,2.27278,0
7.65762,2.49756,0
7.65772,2.44761,0
7.65782,2.89717,0
7.65792,1.39863,0
7.65802,2.47258,0
7.65812,3.02205,0
7.65822,2.74731,0
7.65832,1.92312,0
7.65842,3.59648,0
7.65852,1.82322,0
7.65862,1.79824,0
7.65871,3.14692,0
7.65881,2.84722,0
7.65891,2.74731,0
7.65901,2.39766,0
7.65911,2.74731,0
7.65921,2.92214,0
7.65931,3.42165,0
7.65941,2.82224,0
7.65951,3.12195,0
7.65961,2.17288,0
7.65971,4.096,0
7.65981,4.37073,0
7.65991,3.57151,0
7.66001,2.84722,0
7.66011,3.34673,0
7.66021,2.57248,0
7.66031,3.44663,0
7.66041,4.14595,0
7.6605,3.12195,0
7.6606,2.2478,0
7.6607,2.92214,0
7.6608,4.2958,0
7.6609,2.49756,0
7.661,2.79726,0
7.6611,3.49658,0
7.6612,2.07297,0
7.6613,2.87219,0
7.6614,1.94809,0
7.6615,3.54653,0
7.6616,1.42361,0
7.6617,1.72331,0
7.6618,2.52253,0
7.6619,2.54751,0
7.662,1.17385,0
7.6621,2.89717,0
7.6622,1.79824,0
7.6623,2.84722,0
7.6624,3.12195,0
7.66249,1.77327,0
7.66259,2.97209,0
7.66269,2.47258,0
7.66279,1.99805,0
7.66289,3.12195,0
7.66299,2.52253,0
7.66309,3.22185,0
7.66319,2.54751,0
7.66329,2.32273,0
7.66339,2.82224,0
7.66349,2.69736,0
7.66359,1.64839,0
7.66369,2.72234,0
7.66379,2.54751,0
7.66389,2.97209,0
7.66399,3.04702,0
7.66409,2.1479,0
7.66419,2.89717,0
7.66429,2.39766,0
7.66439,2.19785,0
7.66449,3.84624,0
7.66458,2.64741,0
7.66468,1.64839,0
7.66478,2.62244,0
7.66488,3.44663,0
7.66498,1.47356,0
7.66508,2.57248,0
7.66518,2.2478,0
7.66528,2.82224,0
7.66538,2.09795,0
7.66548,1.82322,0
7.66558,1.72331,0
7.66568,3.47161,0
7.66578,1.77327,0
7.66588,2.62244,0
7.66598,2.29775,0
7.66608,2.1479,0
7.66618,2.62244,0
7.66628,3.47161,0
7.66638,2.49756,0
7.66648,2.09795,0
7.66657,4.07102,0
7.66667,2.17288,0
7.66677,2.74731,0
7.66687,2.17288,0
7.66697,3.2718,0
7.66707,2.17288,0
7.66717,1.27376,0
7.66727,1.47356,0
7.66737,3.14692,0
7.66747,2.67239,0
7.66757,2.44761,0
7.66767,2.99707,0
7.66777,1.84819,0
7.66787,1.77327,0
7.66797,2.74731,0
7.66807,2.3477,0
7.66817,3.3717,0
7.66827,2.54751,0
7.66836,2.52253,0
7.66847,2.42263,0
7.66857,1.74829,0
7.66866,2.72234,0
7.66876,3.14692,0
7.66886,2.17288,0
7.66896,1.79824,0
7.66906,3.04702,0
7.66916,2.49756,0
7.66926,3.02205,0
7.66936,1.72331,0
7.66946,3.09697,0
7.66956,3.47161,0
7.66966,3.2718,0
7.66976,3.2718,0
7.66986,1.17385,0
7.66996,3.84624,0
7.67006,1.89814,0
7.67016,3.87121,0
7.67026,2.19785,0
7.67036,2.49756,0
7.67045,2.84722,0
7.67056,2.29775,0
7.67065,1.84819,0
7.67075,2.048,0
7.67085,4.77034,0
7.67095,2.62244,0
7.67105,3.2718,0
7.67115,0.97405,0
7.67125,2.69736,0
7.67135,3.67141,0
7.67145,3.04702,0
7.67155,2.97209,0
7.67165,2.44761,0
7.67175,2.32273,0
7.67185,2.97209,0
7.67195,2.3477,0
7.67205,3.1719,0
7.67215,3.54653,0
7.67225,2.99707,0
7.67235,3.19687,0
7.67244,3.2718,0
7.67254,3.69639,0
7.67264,3.52156,0
7.67274,2.17288,0
7.67284,3.74634,0
7.67294,3.69639,0
7.67304,1.82322,0
7.67314,2.3477,0
7.67324,2.62244,0
7.67334,2.62244,0
7.67344,1.62341,0
7.67354,1.67336,0
7.67364,2.29775,0
7.67374,1.87317,0
7.67384,1.74829,0
7.67394,1.1239,0
7.67404,2.32273,0
7.67414,2.49756,0
7.67424,3.14692,0
7.67434,7.14302,0
7.67443,2.64741,0
7.67453,2.47258,0
7.67463,2.94712,0
7.67473,1.77327,0
7.67483,2.3477,0
7.67493,2.44761,0
7.67503,1.72331,0
7.67513,2.2478,0
7.67523,2.64741,0
7.67533,2.17288,0
7.67543,1.27376,0
7.67553,2.32273,0
7.67563,1.2238,0
7.67573,2.49756,0
7.67583,1.97307,0
7.67593,2.59746,0
7.67603,2.52253,0
7.67613,3.49658,0
7.67623,3.97112,0
7.67633,3.22185,0
7.67643,1.2238,0
7.67652,2.37268,0
7.67662,2.19785,0
7.67672,2.17288,0
7.67682,3.54653,0
7.67692,2.94712,0
7.67702,2.17288,0
7.67712,2.69736,0
7.67722,2.89717,0
7.67732,1.87317,0
7.67742,3.24683,0
7.67752,3.59648,0
7.67762,2.79726,0
7.67772,2.77229,0
7.67782,3.24683,0
7.67792,1.74829,0
7.67802,1.69834,0
7.67812,2.1479,0
7.67822,2.69736,0
7.67832,2.69736,0
7.67842,2.02302,0
7.67851,3.02205,0
7.67861,2.84722,0
7.67871,2.87219,0
7.67881,2.07297,0
7.67891,1.87317,0
7.67901,3.89619,0
7.67911,2.62244,0
7.67921,2.048,0
7.67931,2.69736,0
7.67941,3.04702,0
7.67951,2.92214,0
7.67961,2.74731,0
7.67971,1.64839,0
7.67981,2.19785,0
7.67991,2.72234,0
7.68001,3.29678,0
7.68011,3.34673,0
7.68021,2.29775,0
7.6803,3.39668,0
7.68041,3.44663,0
7.68051,3.14692,0
7.6806,3.49658,0
7.6807,2.42263,0
7.6808,4.14595,0
7.6809,3.89619,0
7.681,2.49756,0
7.6811,2.59746,0
7.6812,2.19785,0
7.6813,1.92312,0
7.6814,2.77229,0
7.6815,2.57248,0
7.6816,2.52253,0
7.6817,2.47258,0
7.6818,3.92117,0
7.6819,2.72234,0
7.682,2.57248,0
7.6821,2.57248,0
7.6822,2.17288,0
7.6823,3.74634,0
7.68239,1.94809,0
7.6825,3.47161,0
7.68259,2.59746,0
7.68269,1.24878,0
7.68279,3.49658,0
7.68289,2.07297,0
7.68299,2.048,0
7.68309,3.54653,0
7.68319,3.57151,0
7.68329,2.79726,0
7.68339,3.52156,0
7.68349,2.37268,0
7.68359,2.44761,0
7.68369,1.87317,0
7.68379,4.34575,0
7.68389,2.64741,0
7.68399,1.49854,0
7.68409,2.74731,0
7.68419,3.74634,0
7.68429,2.72234,0
7.68438,1.89814,0
7.68448,2.89717,0
7.68458,2.69736,0
7.68468,1.62341,0
7.68478,3.072,0
7.68488,2.17288,0
7.68498,2.02302,0
7.68508,1.87317,0
7.68518,1.54849,0
7.68528,2.47258,0
7.68538,2.87219,0
7.68548,3.49658,0
7.68558,1.024,0
7.68568,3.22185,0
7.68578,2.64741,0
7.68588,3.77131,0
7.68598,2.3477,0
7.68608,3.32175,0
7.68618,4.14595,0
7.68628,1.77327,0
7.68638,3.49658,0
7.68647,3.2718,0
7.68657,1.67336,0
7.68667,3.04702,0
7.68677,2.59746,0
7.68687,2.74731,0
7.68697,1.99805,0
7.68707,2.79726,0
7.68717,2.69736,0
7.68727,2.2478,0
7.68737,1.67336,0
7.68747,2.32273,0
7.68757,2.07297,0
7.68767,2.89717,0
7.68777,2.69736,0
7.68787,2.09795,0
7.68797,2.17288,0
7.68807,2.87219,0
7.68817,2.74731,0
7.68827,1.84819,0
7.68837,3.62146,0
7.68846,1.97307,0
7.68856,3.74634,0
7.68866,2.27278,0
7.68876,2.048,0
7.68886,3.32175,0
7.68896,2.94712,0
7.68906,2.79726,0
7.68916,3.12195,0
7.68926,2.87219,0
7.68936,4.04604,0
7.68946,3.47161,0
7.68956,2.47258,0
7.68966,2.17288,0
7.68976,4.17092,0
7.68986,1.77327,0
7.68996,4.32078,0
7.69006,2.99707,0
7.69016,3.69639,0
7.69026,1.94809,0
7.69036,4.096,0
7.69045,2.44761,0
7.69055,3.24683,0
7.69065,2.94712,0
7.69075,2.87219,0
7.69085,4.04604,0
7.69095,1.57346,0
7.69105,3.12195,0
7.69115,1.74829,0
7.69125,2.84722,0
7.69135,2.99707,0
7.69145,3.82126,0
7.69155,2.99707,0
7.69165,3.29678,0
7.69175,3.67141,0
7.69185,2.39766,0
7.69195,4.37073,0
7.69205,4.1959,0
7.69215,2.67239,0
7.69224,2.62244,0
7.69235,3.82126,0
7.69245,4.02107,0
7.69254,2.32273,0
7.69264,3.89619,0
7.69274,2.52253,0
7.69284,1.84819,0
7.69294,2.84722,0
7.69304,3.32175,0
7.69314,2.54751,0
7.69324,2.64741,0
7.69334,3.3717,0
7.69344,3.39668,0
7.69354,3.32175,0
7.69364,2.19785,0
7.69374,2.94712,0
7.69384,2.54751,0
7.69394,4.14595,0
7.69404,4.34575,0
7.69414,2.57248,0
7.69424,3.52156,0
7.69433,3.54653,0
7.69444,3.12195,0
7.69453,2.92214,0
7.69463,2.22283,0
7.69473,2.64741,0
7.69483,3.14692,0
7.69493,2.07297,0
7.69503,3.29678,0
7.69513,2.59746,0
7.69523,1.94809,0
7.69533,2.47258,0
7.69543,1.72331,0
7.69553,2.1479,0
7.69563,2.47258,0
7.69573,1.92312,0
7.69583,2.72234,0
7.69593,2.3477,0
7.69603,2.84722,0
7.69613,1.84819,0
7.69623,2.57248,0
7.69632,3.1719,0
7.69642,2.87219,0
7.69652,1.54849,0
7.69662,2.87219,0
7.69672,1.79824,0
7.69682,2.47258,0
7.69692,2.97209,0
7.69702,2.1479,0
7.69712,2.29775,0
7.69722,3.22185,0
7.69732,3.12195,0
7.69742,3.74634,0
7.69752,2.1479,0
7.69762,2.22283,0
7.69772,2.02302,0
7.69782,3.32175,0
7.69792,3.82126,0
7.69802,1.39863,0
7.69812,3.39668,0
7.69822,3.49658,0
7.69832,2.12293,0
7.69841,3.74634,0
7.69851,3.02205,0
7.69861,2.3477,0
7.69871,4.096,0
7.69881,3.14692,0
7.69891,2.67239,0
7.69901,3.32175,0
7.69911,2.62244,0
7.69921,2.37268,0
7.69931,2.07297,0
7.69941,2.82224,0
7.69951,2.32273,0
7.69961,0.9241,0
7.69971,2.07297,0
7.69981,2.29775,0
7.69991,3.64643,0
7.70001,2.17288,0
7.70011,1.39863,0
7.70021,3.14692,0
7.70031,1.82322,0
7.7004,3.54653,0
7.7005,1.87317,0
7.7006,2.27278,0
7.7007,2.97209,0
7.7008,1.79824,0
7.7009,2.22283,0
7.701,2.3477,0
7.7011,4.17092,0
7.7012,3.19687,0
7.7013,2.59746,0
7.7014,3.62146,0
7.7015,2.62244,0
7.7016,2.62244,0
7.7017,3.57151,0
7.7018,2.77229,0
7.7019,2.62244,0
7.702,3.32175,0
7.7021,2.59746,0
7.7022,3.87121,0
7.7023,2.54751,0
7.70239,2.52253,0
7.70249,3.94614,0
7.70259,3.87121,0
7.70269,4.27083,0
7.70279,3.32175,0
7.70289,3.47161,0
7.70299,2.29775,0
7.70309,2.87219,0
7.70319,2.44761,0
7.70329,2.74731,0
7.70339,2.49756,0
7.70349,3.3717,0
7.70359,3.09697,0
7.70369,2.44761,0
7.70379,2.89717,0
7.70389,2.09795,0
7.70399,2.37268,0
7.70409,3.14692,0
7.70418,2.87219,0
7.70428,1.59844,0
7.70439,2.99707,0
7.70448,3.24683,0
7.70458,3.072,0
7.70468,3.49658,0
7.70478,3.42165,0
7.70488,2.29775,0
7.70498,4.44565,0
7.70508,3.57151,0
7.70518,2.54751,0
7.70528,2.3477,0
7.70538,2.97209,0
7.70548,3.67141,0
7.70558,2.52253,0
7.70568,2.84722,0
7.70578,2.09795,0
7.70588,2.27278,0
7.70598,3.47161,0
7.70608,3.04702,0
7.70618,2.2478,0
7.70627,2.29775,0
7.70638,3.87121,0
7.70647,3.24683,0
7.70657,2.92214,0
7.70667,3.22185,0
7.70677,2.52253,0
7.70687,2.32273,0
7.70697,2.52253,0
7.70707,2.54751,0
7.70717,2.49756,0
7.70727,3.09697,0
