phenotype,file,step,epoch,steps_per_epoch,eps_mse
Phenotype_A,Phenotype_A_DDPM.pt,2675,18.706293706293707,143.0,0.11087168768048286
Phenotype_A,Phenotype_A_DDPM.pt,2700,18.88111888111888,143.0,0.0923971851170063
Phenotype_A,Phenotype_A_DDPM.pt,2725,19.055944055944057,143.0,0.09897928893566131
Phenotype_A,Phenotype_A_DDPM.pt,2750,19.23076923076923,143.0,0.10051518559455871
Phenotype_A,Phenotype_A_DDPM.pt,2775,19.405594405594407,143.0,0.10040042474865914
Phenotype_A,Phenotype_A_DDPM.pt,2800,19.58041958041958,143.0,0.09656257092952729
Phenotype_A,Phenotype_A_DDPM.pt,2825,19.755244755244757,143.0,0.10380512297153473
Phenotype_A,Phenotype_A_DDPM.pt,2850,19.93006993006993,143.0,0.10343490660190582
Phenotype_A,Phenotype_A_DDPM.pt,2860,20.0,143.0,0.1048085480928421
Phenotype_B,Phenotype_B_DDPM.pt,25,0.0127942681678608,1954.0,0.4848507952690124
Phenotype_B,Phenotype_B_DDPM.pt,50,0.0255885363357216,1954.0,0.31655974328517916
Phenotype_B,Phenotype_B_DDPM.pt,75,0.0383828045035824,1954.0,0.3282561421394348
Phenotype_B,Phenotype_B_DDPM.pt,100,0.0511770726714432,1954.0,0.31266495943069456
Phenotype_B,Phenotype_B_DDPM.pt,125,0.06397134083930399,1954.0,0.3135675048828125
Phenotype_B,Phenotype_B_DDPM.pt,150,0.0767656090071648,1954.0,0.3019770759344101
Phenotype_B,Phenotype_B_DDPM.pt,175,0.08955987717502559,1954.0,0.292668918967247
Phenotype_B,Phenotype_B_DDPM.pt,200,0.1023541453428864,1954.0,0.3078212082386017
Phenotype_B,Phenotype_B_DDPM.pt,225,0.11514841351074719,1954.0,0.2908450937271118
Phenotype_B,Phenotype_B_DDPM.pt,250,0.12794268167860798,1954.0,0.2817555069923401
Phenotype_B,Phenotype_B_DDPM.pt,275,0.14073694984646878,1954.0,0.28944086253643037
Phenotype_B,Phenotype_B_DDPM.pt,300,0.1535312180143296,1954.0,0.29520308613777163
Phenotype_B,Phenotype_B_DDPM.pt,325,0.16632548618219037,1954.0,0.30415076315402984
Phenotype_B,Phenotype_B_DDPM.pt,350,0.17911975435005117,1954.0,0.2808038330078125
Phenotype_B,Phenotype_B_DDPM.pt,375,0.19191402251791198,1954.0,0.30024796843528745
Phenotype_B,Phenotype_B_DDPM.pt,400,0.2047082906857728,1954.0,0.2895717185735702
Phenotype_B,Phenotype_B_DDPM.pt,425,0.21750255885363357,1954.0,0.28896182477474214
Phenotype_B,Phenotype_B_DDPM.pt,450,0.23029682702149437,1954.0,0.28732297003269197
Phenotype_B,Phenotype_B_DDPM.pt,475,0.24309109518935518,1954.0,0.28496433854103087
Phenotype_B,Phenotype_B_DDPM.pt,500,0.25588536335721596,1954.0,0.2842878931760788
Phenotype_B,Phenotype_B_DDPM.pt,525,0.2686796315250768,1954.0,0.2865560036897659
Phenotype_B,Phenotype_B_DDPM.pt,550,0.28147389969293757,1954.0,0.2862303823232651
Phenotype_B,Phenotype_B_DDPM.pt,575,0.29426816786079835,1954.0,0.29660663306713103
Phenotype_B,Phenotype_B_DDPM.pt,600,0.3070624360286592,1954.0,0.28268699228763583
Phenotype_B,Phenotype_B_DDPM.pt,625,0.31985670419651996,1954.0,0.28730071723461154
Phenotype_B,Phenotype_B_DDPM.pt,650,0.33265097236438074,1954.0,0.286083909869194
Phenotype_B,Phenotype_B_DDPM.pt,675,0.34544524053224157,1954.0,0.29442648589611053
Phenotype_B,Phenotype_B_DDPM.pt,700,0.35823950870010235,1954.0,0.2889787393808365
Phenotype_B,Phenotype_B_DDPM.pt,725,0.3710337768679631,1954.0,0.29123434603214265
Phenotype_B,Phenotype_B_DDPM.pt,750,0.38382804503582396,1954.0,0.2908901900053024
Phenotype_B,Phenotype_B_DDPM.pt,775,0.39662231320368474,1954.0,0.28475066244602204
Phenotype_B,Phenotype_B_DDPM.pt,800,0.4094165813715456,1954.0,0.313934263586998
Phenotype_B,Phenotype_B_DDPM.pt,825,0.42221084953940635,1954.0,0.2910375690460205
Phenotype_B,Phenotype_B_DDPM.pt,850,0.43500511770726713,1954.0,0.2955956476926804
Phenotype_B,Phenotype_B_DDPM.pt,875,0.44779938587512796,1954.0,0.28477474689483645
Phenotype_B,Phenotype_B_DDPM.pt,900,0.46059365404298874,1954.0,0.2684963744878769
Phenotype_B,Phenotype_B_DDPM.pt,925,0.4733879222108495,1954.0,0.29027306973934175
Phenotype_B,Phenotype_B_DDPM.pt,950,0.48618219037871035,1954.0,0.29357792794704435
Phenotype_B,Phenotype_B_DDPM.pt,975,0.49897645854657113,1954.0,0.2992916125059128
Phenotype_B,Phenotype_B_DDPM.pt,1000,0.5117707267144319,1954.0,0.27658826410770415
Phenotype_B,Phenotype_B_DDPM.pt,1025,0.5245649948822927,1954.0,0.29004881203174593
Phenotype_B,Phenotype_B_DDPM.pt,1050,0.5373592630501536,1954.0,0.26858010768890384
Phenotype_B,Phenotype_B_DDPM.pt,1075,0.5501535312180144,1954.0,0.2780406856536865
Phenotype_B,Phenotype_B_DDPM.pt,1100,0.5629477993858751,1954.0,0.2839290964603424
Phenotype_B,Phenotype_B_DDPM.pt,1125,0.5757420675537359,1954.0,0.280341939330101
Phenotype_B,Phenotype_B_DDPM.pt,1150,0.5885363357215967,1954.0,0.286740887761116
Phenotype_B,Phenotype_B_DDPM.pt,1175,0.6013306038894575,1954.0,0.29356419801712036
Phenotype_B,Phenotype_B_DDPM.pt,1200,0.6141248720573184,1954.0,0.2808816635608673
Phenotype_B,Phenotype_B_DDPM.pt,1225,0.6269191402251791,1954.0,0.3116124415397644
Phenotype_B,Phenotype_B_DDPM.pt,1250,0.6397134083930399,1954.0,0.29413455665111543
Phenotype_B,Phenotype_B_DDPM.pt,1275,0.6525076765609007,1954.0,0.2991808837652206
Phenotype_B,Phenotype_B_DDPM.pt,1300,0.6653019447287615,1954.0,0.29422837376594546
Phenotype_B,Phenotype_B_DDPM.pt,1325,0.6780962128966224,1954.0,0.2884982335567474
Phenotype_B,Phenotype_B_DDPM.pt,1350,0.6908904810644831,1954.0,0.2899833565950394
Phenotype_B,Phenotype_B_DDPM.pt,1375,0.7036847492323439,1954.0,0.268264074921608
Phenotype_B,Phenotype_B_DDPM.pt,1400,0.7164790174002047,1954.0,0.28978050768375396
Phenotype_B,Phenotype_B_DDPM.pt,1425,0.7292732855680655,1954.0,0.2770343613624573
Phenotype_B,Phenotype_B_DDPM.pt,1450,0.7420675537359263,1954.0,0.27950469493865965
Phenotype_B,Phenotype_B_DDPM.pt,1475,0.7548618219037871,1954.0,0.28633519768714905
Phenotype_B,Phenotype_B_DDPM.pt,1500,0.7676560900716479,1954.0,0.3105941039323807
Phenotype_B,Phenotype_B_DDPM.pt,1525,0.7804503582395087,1954.0,0.28256915271282196
Phenotype_B,Phenotype_B_DDPM.pt,1550,0.7932446264073695,1954.0,0.2958452880382538
Phenotype_B,Phenotype_B_DDPM.pt,1575,0.8060388945752303,1954.0,0.2700572884082794
Phenotype_B,Phenotype_B_DDPM.pt,1600,0.8188331627430911,1954.0,0.2699542284011841
Phenotype_B,Phenotype_B_DDPM.pt,1625,0.8316274309109519,1954.0,0.2843691062927246
Phenotype_B,Phenotype_B_DDPM.pt,1650,0.8444216990788127,1954.0,0.29887044191360473
Phenotype_B,Phenotype_B_DDPM.pt,1675,0.8572159672466735,1954.0,0.29887758553028104
Phenotype_B,Phenotype_B_DDPM.pt,1700,0.8700102354145343,1954.0,0.2926673477888107
Phenotype_B,Phenotype_B_DDPM.pt,1725,0.882804503582395,1954.0,0.2900404250621796
Phenotype_B,Phenotype_B_DDPM.pt,1750,0.8955987717502559,1954.0,0.2915828323364258
Phenotype_B,Phenotype_B_DDPM.pt,1775,0.9083930399181167,1954.0,0.2704166793823242
Phenotype_B,Phenotype_B_DDPM.pt,1800,0.9211873080859775,1954.0,0.26712840914726255
Phenotype_B,Phenotype_B_DDPM.pt,1825,0.9339815762538383,1954.0,0.29700220286846163
Phenotype_B,Phenotype_B_DDPM.pt,1850,0.946775844421699,1954.0,0.2875839501619339
Phenotype_B,Phenotype_B_DDPM.pt,1875,0.9595701125895599,1954.0,0.30019197762012484
Phenotype_B,Phenotype_B_DDPM.pt,1900,0.9723643807574207,1954.0,0.2694758850336075
Phenotype_B,Phenotype_B_DDPM.pt,1925,0.9851586489252815,1954.0,0.2879824835062027
Phenotype_B,Phenotype_B_DDPM.pt,1950,0.9979529170931423,1954.0,0.2906196641921997
Phenotype_B,Phenotype_B_DDPM.pt,1975,1.010747185261003,1954.0,0.2681362622976303
Phenotype_B,Phenotype_B_DDPM.pt,2000,1.0235414534288638,1954.0,0.2998219269514084
Phenotype_B,Phenotype_B_DDPM.pt,2025,1.0363357215967246,1954.0,0.29827644050121305
Phenotype_B,Phenotype_B_DDPM.pt,2050,1.0491299897645854,1954.0,0.29419955670833586
Phenotype_B,Phenotype_B_DDPM.pt,2075,1.0619242579324462,1954.0,0.28729418814182284
Phenotype_B,Phenotype_B_DDPM.pt,2100,1.0747185261003072,1954.0,0.28772713243961334
Phenotype_B,Phenotype_B_DDPM.pt,2125,1.087512794268168,1954.0,0.29807679712772367
Phenotype_B,Phenotype_B_DDPM.pt,2150,1.1003070624360287,1954.0,0.2807095491886139
Phenotype_B,Phenotype_B_DDPM.pt,2175,1.1131013306038895,1954.0,0.2814103442430496
Phenotype_B,Phenotype_B_DDPM.pt,2200,1.1258955987717503,1954.0,0.29882929861545565
Phenotype_B,Phenotype_B_DDPM.pt,2225,1.138689866939611,1954.0,0.28414776027202604
Phenotype_B,Phenotype_B_DDPM.pt,2250,1.1514841351074718,1954.0,0.27865945994853974
Phenotype_B,Phenotype_B_DDPM.pt,2275,1.1642784032753326,1954.0,0.2686653280258179
Phenotype_B,Phenotype_B_DDPM.pt,2300,1.1770726714431934,1954.0,0.2654918682575226
Phenotype_B,Phenotype_B_DDPM.pt,2325,1.1898669396110542,1954.0,0.2794381231069565
Phenotype_B,Phenotype_B_DDPM.pt,2350,1.202661207778915,1954.0,0.2670726329088211
Phenotype_B,Phenotype_B_DDPM.pt,2375,1.215455475946776,1954.0,0.28319596469402314
Phenotype_B,Phenotype_B_DDPM.pt,2400,1.2282497441146367,1954.0,0.2778546297550201
Phenotype_B,Phenotype_B_DDPM.pt,2425,1.2410440122824975,1954.0,0.30563934803009035
Phenotype_B,Phenotype_B_DDPM.pt,2450,1.2538382804503583,1954.0,0.29278700053691864
Phenotype_B,Phenotype_B_DDPM.pt,2475,1.266632548618219,1954.0,0.2801692122220993
Phenotype_B,Phenotype_B_DDPM.pt,2500,1.2794268167860798,1954.0,0.2859740769863129
Phenotype_B,Phenotype_B_DDPM.pt,2525,1.2922210849539406,1954.0,0.2797589188814163
Phenotype_B,Phenotype_B_DDPM.pt,2550,1.3050153531218014,1954.0,0.28063293516635895
Phenotype_B,Phenotype_B_DDPM.pt,2575,1.3178096212896622,1954.0,0.28986384212970734
Phenotype_B,Phenotype_B_DDPM.pt,2600,1.330603889457523,1954.0,0.3046636295318603
Phenotype_B,Phenotype_B_DDPM.pt,2625,1.3433981576253837,1954.0,0.2806046193838119
Phenotype_B,Phenotype_B_DDPM.pt,2650,1.3561924257932447,1954.0,0.2863558232784271
Phenotype_B,Phenotype_B_DDPM.pt,2675,1.3689866939611055,1954.0,0.28552059292793275
Phenotype_B,Phenotype_B_DDPM.pt,2700,1.3817809621289663,1954.0,0.28251813352108
Phenotype_B,Phenotype_B_DDPM.pt,2725,1.394575230296827,1954.0,0.281856484413147
Phenotype_B,Phenotype_B_DDPM.pt,2750,1.4073694984646878,1954.0,0.27514924824237824
Phenotype_B,Phenotype_B_DDPM.pt,2775,1.4201637666325486,1954.0,0.2645217931270599
Phenotype_B,Phenotype_B_DDPM.pt,2800,1.4329580348004094,1954.0,0.2889603912830353
Phenotype_B,Phenotype_B_DDPM.pt,2825,1.4457523029682702,1954.0,0.2849539601802826
Phenotype_B,Phenotype_B_DDPM.pt,2850,1.458546571136131,1954.0,0.28299334943294524
Phenotype_B,Phenotype_B_DDPM.pt,2875,1.4713408393039917,1954.0,0.2795571100711822
Phenotype_B,Phenotype_B_DDPM.pt,2900,1.4841351074718525,1954.0,0.28568142771720884
Phenotype_B,Phenotype_B_DDPM.pt,2925,1.4969293756397135,1954.0,0.27643512964248657
Phenotype_B,Phenotype_B_DDPM.pt,2950,1.5097236438075743,1954.0,0.26559469401836394
Phenotype_B,Phenotype_B_DDPM.pt,2975,1.522517911975435,1954.0,0.2906957000494003
Phenotype_B,Phenotype_B_DDPM.pt,3000,1.5353121801432958,1954.0,0.2855630856752396
Phenotype_B,Phenotype_B_DDPM.pt,3025,1.5481064483111566,1954.0,0.2776347929239273
Phenotype_B,Phenotype_B_DDPM.pt,3050,1.5609007164790174,1954.0,0.29039545595645905
Phenotype_B,Phenotype_B_DDPM.pt,3075,1.5736949846468782,1954.0,0.28241140305995943
Phenotype_B,Phenotype_B_DDPM.pt,3100,1.586489252814739,1954.0,0.2823574435710907
Phenotype_B,Phenotype_B_DDPM.pt,3125,1.5992835209825997,1954.0,0.2814790141582489
Phenotype_B,Phenotype_B_DDPM.pt,3150,1.6120777891504605,1954.0,0.281243702173233
Phenotype_B,Phenotype_B_DDPM.pt,3175,1.6248720573183213,1954.0,0.288740873336792
Phenotype_B,Phenotype_B_DDPM.pt,3200,1.6376663254861823,1954.0,0.2859304910898209
Phenotype_B,Phenotype_B_DDPM.pt,3225,1.650460593654043,1954.0,0.2851938462257385
Phenotype_B,Phenotype_B_DDPM.pt,3250,1.6632548618219039,1954.0,0.27424535632133484
Phenotype_B,Phenotype_B_DDPM.pt,3275,1.6760491299897646,1954.0,0.28259119868278504
Phenotype_B,Phenotype_B_DDPM.pt,3300,1.6888433981576254,1954.0,0.29300071358680724
Phenotype_B,Phenotype_B_DDPM.pt,3325,1.7016376663254862,1954.0,0.2805719941854477
Phenotype_B,Phenotype_B_DDPM.pt,3350,1.714431934493347,1954.0,0.28331541299819946
Phenotype_B,Phenotype_B_DDPM.pt,3375,1.7272262026612077,1954.0,0.2721842616796494
Phenotype_B,Phenotype_B_DDPM.pt,3400,1.7400204708290685,1954.0,0.2761742454767227
Phenotype_B,Phenotype_B_DDPM.pt,3425,1.7528147389969293,1954.0,0.2780821621417999
Phenotype_B,Phenotype_B_DDPM.pt,3450,1.76560900716479,1954.0,0.27726744711399076
Phenotype_B,Phenotype_B_DDPM.pt,3475,1.778403275332651,1954.0,0.2910423284769058
Phenotype_B,Phenotype_B_DDPM.pt,3500,1.7911975435005119,1954.0,0.27692325711250304
Phenotype_B,Phenotype_B_DDPM.pt,3525,1.8039918116683726,1954.0,0.295917472243309
Phenotype_B,Phenotype_B_DDPM.pt,3550,1.8167860798362334,1954.0,0.30618829548358917
Phenotype_B,Phenotype_B_DDPM.pt,3575,1.8295803480040942,1954.0,0.31415062963962553
Phenotype_B,Phenotype_B_DDPM.pt,3600,1.842374616171955,1954.0,0.28067756414413453
Phenotype_B,Phenotype_B_DDPM.pt,3625,1.8551688843398157,1954.0,0.29592113077640536
Phenotype_B,Phenotype_B_DDPM.pt,3650,1.8679631525076765,1954.0,0.29345168530941007
